season,game_id,date,player_id,player,team,opponent,pts,reb,ast,stl,blk,to,fga,fta,oreb,min,poss,opp_allow_pts,opp_allow_reb,opp_allow_ast,opp_allow_stl,opp_allow_blk,opp_allow_to,opp_pace_proxy,roll_avg_pts,roll_avg_reb,roll_avg_ast,roll_avg_stl,roll_avg_blk,roll_avg_to,lag1_pts,lag1_reb,lag1_ast,lag1_stl,lag1_blk,lag1_to,roll_min,lag1_min,lag2_min,ewm_min,usage_proxy,lag1_usage,roll_usage,ewm_usage,games_played
2025,18447211,2025-12-22,371,Mason Plumlee,CHA,CLE,5,5,0,0,0,0,4,1,2,10.0,2.4400000000000004,10.786697247706423,4.112385321100917,2.5022935779816513,0.7958715596330275,0.4036697247706422,0.0,8.165963302752294,2.6,3.4,1.4,0.6,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,10.4,7.0,3.0,9.163774216391536,0.44400000000000006,0.0,0.1549818181818182,0.1902843314902433,13
2025,18447219,2025-12-23,1057848561,Hunter Sallis,PHI,BKN,0,0,0,0,0,0,0,0,0,1.0,0.0,10.1712158808933,3.866004962779156,2.446650124069479,0.771712158808933,0.41687344913151364,0.0,7.6138957816377175,1.0,0.0,0.6,0.0,0.2,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,8.0,9.0,3.8724279835390956,0.0,0.25,0.27044444444444443,0.1863648834019205,6
2025,18447222,2025-12-23,3547240,James Wiseman,IND,MIL,3,0,1,0,0,0,1,2,0,12.0,1.88,10.584905660377359,4.0825471698113205,2.452830188679245,0.7617924528301887,0.37028301886792453,0.0,8.070943396226415,3.25,2.0,0.75,0.0,0.25,0.0,0.0,1.0,2.0,0.0,0.0,0.0,14.75,12.0,15.0,14.814814814814818,0.15666666666666665,0.08333333333333333,0.18083333333333335,0.1645679012345679,3
2025,18447219,2025-12-23,178,Eric Gordon,PHI,BKN,12,0,0,1,1,0,8,2,0,17.0,8.88,10.1712158808933,3.866004962779156,2.446650124069479,0.771712158808933,0.41687344913151364,0.0,7.6138957816377175,5.0,0.4,0.6,0.6,0.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.6,13.0,22.0,14.185185185185187,0.5223529411764707,0.3076923076923077,0.23570601947072536,0.3337769178292055,5
2025,18447219,2025-12-23,286,Kyle Lowry,PHI,BKN,0,1,2,0,0,0,0,0,0,10.0,0.0,10.1712158808933,3.866004962779156,2.446650124069479,0.771712158808933,0.41687344913151364,0.0,7.6138957816377175,1.2,0.6,1.4,0.2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.4,8.0,10.0,8.271604938271606,0.0,0.125,0.15166666666666667,0.1380658436213992,4
2025,18447224,2025-12-23,666679,Cameron Johnson,DEN,DAL,8,2,3,0,0,0,7,0,0,24.0,7.0,11.196078431372548,4.541666666666667,2.553921568627451,0.8848039215686274,0.46568627450980393,0.0,8.792352941176471,13.2,4.4,3.0,0.2,0.4,0.0,20.0,2.0,4.0,0.0,1.0,0.0,32.8,29.0,32.0,30.205502940242162,0.2916666666666667,0.34068965517241384,0.2974525305176869,0.3117280424637253,27
2025,18447219,2025-12-23,1057382509,Johni Broome,PHI,BKN,0,0,0,0,0,0,0,0,0,1.0,0.0,10.1712158808933,3.866004962779156,2.446650124069479,0.771712158808933,0.41687344913151364,0.0,7.6138957816377175,1.2,2.2,0.6,0.4,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6.8,8.0,7.0,5.375857338820302,0.0,0.86,0.3030252100840336,0.34981452663369883,6
2025,18447222,2025-12-23,666754,Garrison Mathews,IND,MIL,6,2,0,1,0,0,4,0,0,11.0,4.0,10.584905660377359,4.0825471698113205,2.452830188679245,0.7617924528301887,0.37028301886792453,0.0,8.070943396226415,5.4,1.0,0.6,0.6,0.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,11.0,10.034110402973553,0.36363636363636365,0.88,0.4629856459330143,0.46720937331324336,13
2025,18447225,2025-12-23,64268165,Tosan Evbuomwan,NYK,MIN,0,0,0,0,0,0,0,0,0,1.0,0.0,10.627314814814815,4.013888888888889,2.375,0.7199074074074074,0.3587962962962963,0.0,8.302870370370371,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.0,1.0,1.4938271604938276,0.0,0.0,0.06666666666666667,0.06584362139917697,4
2025,18447235,2025-12-25,17553995,Austin Reaves,LAL,HOU,12,1,1,0,1,0,8,0,0,15.0,8.0,10.119289340101522,3.472081218274112,2.2055837563451774,0.8248730964467005,0.41116751269035534,0.0,7.903045685279189,18.2,3.6,4.4,0.2,0.6,0.0,17.0,2.0,2.0,0.0,0.0,0.0,29.8,22.0,40.0,26.85358654898058,0.5333333333333333,0.6,0.5566242424242425,0.5393429979237416,22
2025,18447236,2025-12-25,1028028501,Terrence Shannon Jr.,MIN,DEN,0,0,0,0,0,0,3,0,0,10.0,3.0,11.040963855421687,3.9734939759036143,2.597590361445783,0.7325301204819277,0.4457831325301205,0.0,8.432096385542168,3.8,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,6.0,12.0,9.540344519282483,0.3,0.16666666666666666,0.3542909090909091,0.3183865005552145,21
2025,18447242,2025-12-26,3547251,Cole Anthony,MIL,MEM,0,1,0,0,0,0,0,0,1,3.0,-1.0,10.99757281553398,4.235436893203883,2.5145631067961167,0.8228155339805825,0.49029126213592233,0.0,8.47631067961165,3.4,2.0,1.6,0.4,0.2,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.6,1.0,20.0,7.176803192837068,0.0,1.0,0.39195789473684217,0.34616939663219093,26
2025,18447242,2025-12-26,2148,Thanasis Antetokounmpo,MIL,MEM,0,1,0,0,0,0,0,0,0,3.0,0.0,10.99757281553398,4.235436893203883,2.5145631067961167,0.8228155339805825,0.49029126213592233,0.0,8.47631067961165,2.2,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.0,5.0,2.8342732307067013,0.0,0.5,0.5922666666666667,0.4491392572270488,9
2025,18447242,2025-12-26,56677852,Andre Jackson Jr.,MIL,MEM,3,0,0,0,0,0,2,0,0,3.0,2.0,10.99757281553398,4.235436893203883,2.5145631067961167,0.8228155339805825,0.49029126213592233,0.0,8.47631067961165,2.2,1.0,0.6,0.2,0.2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.6,1.0,15.0,5.2516666948918145,0.6666666666666666,0.88,0.4206666666666667,0.5569317761197212,13
2025,18447242,2025-12-26,666511,Amir Coffey,MIL,MEM,2,1,0,0,0,0,2,0,0,7.0,2.0,10.99757281553398,4.235436893203883,2.5145631067961167,0.8228155339805825,0.49029126213592233,0.0,8.47631067961165,1.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,9.0,5.746303301666821,0.2857142857142857,0.0,0.12336507936507939,0.1598171284349619,21
2025,18447245,2025-12-26,53,Bogdan Bogdanovic,LAC,POR,0,0,0,0,0,0,1,0,0,2.0,1.0,11.081585081585082,4.146853146853147,2.491841491841492,0.9906759906759907,0.5990675990675991,0.0,8.332307692307692,5.2,1.8,1.8,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,16.6,20.0,18.0,14.656427419872474,0.5,0.3,0.3990877192982456,0.3977977357752192,15
2025,18447238,2025-12-26,39398582,Orlando Robinson,ORL,CHA,0,1,1,0,0,0,0,0,0,3.0,0.0,10.481566820276498,3.6129032258064515,2.5184331797235022,0.7465437788018433,0.391705069124424,0.0,7.970138248847926,1.75,1.0,0.75,0.25,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.25,7.0,13.0,5.074074074074074,0.0,0.14285714285714285,0.11263736263736264,0.07733007733007734,3
2025,18447242,2025-12-26,64270026,Pete Nance,MIL,MEM,0,0,0,0,0,0,0,0,0,3.0,0.0,10.99757281553398,4.235436893203883,2.5145631067961167,0.8228155339805825,0.49029126213592233,0.0,8.47631067961165,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,9.0,3.409083981100443,0.0,0.0,0.38666666666666666,0.24618198445358944,8
2025,18447249,2025-12-27,490,Trae Young,ATL,NYK,9,0,10,2,0,0,9,5,0,31.0,11.2,10.686046511627907,3.895348837209302,2.3674418604651164,0.6674418604651163,0.43023255813953487,0.0,8.157302325581394,20.8,1.0,10.0,1.2,0.0,0.0,30.0,2.0,6.0,1.0,0.0,0.0,28.0,32.0,31.0,29.13595488492608,0.36129032258064514,0.62375,0.5681207196029777,0.5473734342481151,9
2025,18447251,2025-12-27,102,Zach Collins,CHI,MIL,10,10,2,0,0,0,9,1,4,24.0,5.4399999999999995,10.584905660377359,4.0825471698113205,2.452830188679245,0.7617924528301887,0.37028301886792453,0.0,8.070943396226415,11.6,6.4,1.8,0.0,0.4,0.0,15.0,5.0,1.0,0.0,1.0,0.0,19.2,19.0,18.0,19.95722196819591,0.3933333333333333,0.4905263157894737,0.42316666666666664,0.4265132454669673,9
2025,18447255,2025-12-28,436,Garrett Temple,TOR,GSW,0,1,0,0,0,0,0,0,0,1.0,0.0,10.899280575539569,4.251798561151079,2.5227817745803356,0.8249400479616307,0.4028776978417266,0.0,8.362877697841727,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.2,4.0,2.0,2.447645176040238,0.0,0.25,0.25,0.16178674853571978,8
2025,18447256,2025-12-28,201,Isaiah Hartenstein,OKC,PHI,5,3,3,1,1,0,6,1,0,20.0,6.44,10.847715736040609,4.228426395939087,2.530456852791878,0.7030456852791879,0.49238578680203043,0.0,8.398578680203046,7.4,9.2,1.4,0.6,0.6,0.0,13.0,12.0,3.0,1.0,0.0,0.0,23.4,23.0,26.0,23.091957180508096,0.322,0.3808695652173913,0.3049914954610607,0.3210893721547521,23
2025,18447260,2025-12-28,666609,Rui Hachimura,LAL,SAC,12,4,1,2,0,0,10,0,0,26.0,10.0,11.439613526570048,4.345410628019324,2.6256038647342996,0.8091787439613527,0.4830917874396135,0.0,8.405120772946859,7.2,3.4,1.0,1.0,0.4,0.0,0.0,2.0,1.0,1.0,0.0,0.0,29.8,28.0,33.0,29.148170608012226,0.38461538461538464,0.21428571428571427,0.23845079651531265,0.2862571401914965,26
2025,18447270,2025-12-29,3547246,Devin Vassell,SAS,CLE,7,4,0,0,0,0,10,0,0,30.0,10.0,10.786697247706423,4.112385321100917,2.5022935779816513,0.7958715596330275,0.4036697247706422,0.0,8.165963302752294,10.2,4.4,1.4,0.0,0.4,0.0,11.0,3.0,3.0,0.0,1.0,0.0,31.6,35.0,34.0,31.4095939212843,0.3333333333333333,0.36800000000000005,0.3690950754495347,0.36785073057735657,32
2025,18447267,2025-12-29,188,Jeff Green,HOU,IND,2,0,0,0,0,0,1,0,0,2.0,1.0,10.642201834862385,4.229357798165138,2.25,0.6536697247706422,0.40825688073394495,0.0,8.038623853211009,2.0,0.4,0.4,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.2,5.0,3.0,3.7972255308366,0.5,0.8,0.37333333333333335,0.4453567080554837,13
2025,18447262,2025-12-29,1057391756,Jamir Watkins,WAS,PHX,3,4,0,0,0,0,4,0,0,17.0,4.0,9.906818181818181,3.827272727272727,2.184090909090909,0.7340909090909091,0.4022727272727273,0.0,7.5035454545454545,1.8,2.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,2.0,11.130260932069602,0.23529411764705882,0.0,0.15624064171122995,0.14135972479459002,12
2025,18447264,2025-12-29,246,Nikola Jokic,DEN,MIA,21,5,8,0,0,0,14,3,2,19.0,13.32,11.197560975609756,4.504878048780488,2.5926829268292684,0.8121951219512196,0.5195121951219512,0.0,8.685170731707318,30.8,12.4,12.4,1.4,1.0,0.0,34.0,21.0,12.0,1.0,0.0,0.0,33.0,38.0,43.0,31.112214069894794,0.8063157894736842,0.7294736842105263,0.6345380961090242,0.7072275146754545,31
2025,18447266,2025-12-29,17896065,Josh Giddey,CHI,MIN,11,4,3,0,0,0,10,4,0,18.0,11.76,10.627314814814815,4.013888888888889,2.375,0.7199074074074074,0.3587962962962963,0.0,8.302870370370371,14.8,7.4,10.0,0.6,0.0,0.0,13.0,7.0,9.0,0.0,0.0,0.0,29.0,26.0,33.0,26.4498929016705,0.6533333333333333,0.4523076923076923,0.49507770007770013,0.5255118175278332,29
2025,18447274,2025-12-30,200,Tobias Harris,DET,LAL,7,0,0,0,0,0,2,2,0,6.0,2.88,10.488721804511279,3.674185463659148,2.481203007518797,0.8320802005012531,0.3308270676691729,0.0,7.794786967418546,13.0,3.0,2.6,1.0,0.2,0.0,6.0,0.0,1.0,3.0,0.0,0.0,23.2,21.0,27.0,19.075382509911226,0.48,0.27999999999999997,0.46163520260071983,0.43917435431364943,22
2025,18447274,2025-12-30,1057386376,Adou Thiero,LAL,DET,0,3,1,0,1,0,1,0,0,4.0,1.0,10.514925373134329,3.883084577114428,2.1965174129353233,0.8880597014925373,0.5373134328358209,0.0,8.145373134328358,2.0,2.2,0.8,0.4,0.2,0.0,2.0,3.0,1.0,1.0,0.0,0.0,6.4,5.0,3.0,5.319496321218057,0.25,0.6,0.39361904761904765,0.3943098698139766,14
2025,18447280,2025-12-31,3547256,Saddiq Bey,NOP,CHI,16,4,3,0,0,0,16,2,1,34.0,15.879999999999999,11.566750629722922,4.342569269521411,2.6448362720403025,0.8463476070528967,0.5541561712846348,0.0,8.878287153652392,15.8,4.4,2.8,0.8,0.0,0.0,26.0,6.0,6.0,2.0,0.0,0.0,32.2,37.0,33.0,33.40886822180314,0.4964705882352941,0.6270270270270271,0.5026389169918583,0.5171350858517477,33
2025,18447282,2025-12-31,455,Jonas Valanciunas,DEN,TOR,17,9,4,1,3,0,6,8,1,23.0,8.52,10.617021276595745,4.15130023640662,2.307328605200946,0.7730496453900709,0.5319148936170213,0.0,8.136359338061466,7.4,4.4,1.6,0.2,0.8,0.0,6.0,4.0,1.0,0.0,1.0,0.0,14.6,16.0,10.0,16.598800689466263,0.41391304347826086,0.1875,0.34999689440993786,0.3759483296478532,32
2025,18447285,2026-01-01,38017707,JD Davison,HOU,BKN,0,1,1,0,0,0,0,0,0,2.0,0.0,10.1712158808933,3.866004962779156,2.446650124069479,0.771712158808933,0.41687344913151364,0.0,7.6138957816377175,1.0,0.4,1.0,0.2,0.2,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.6,3.0,5.0,3.642117131290907,0.0,0.29333333333333333,0.24053333333333332,0.21694920384627808,15
2025,18447289,2026-01-01,56677778,Oscar Tshiebwe,UTA,LAC,2,6,1,1,0,0,4,1,2,15.0,2.4400000000000004,10.2541567695962,3.828978622327791,2.334916864608076,0.8456057007125891,0.4180522565320665,0.0,7.7377672209026125,2.0,6.0,1.0,1.0,0.0,0.0,,,,,,,15.0,,,15.0,0.29600000000000004,,0.29600000000000004,0.29600000000000004,0
2025,18447286,2026-01-01,38017694,Jalen Duren,DET,MIA,12,5,0,1,0,0,12,0,0,18.0,12.0,11.197560975609756,4.504878048780488,2.5926829268292684,0.8121951219512196,0.5195121951219512,0.0,8.685170731707318,15.6,8.8,1.6,1.2,0.6,0.0,14.0,8.0,2.0,5.0,0.0,0.0,26.2,28.0,31.0,24.648811916819465,0.6666666666666666,0.3485714285714286,0.466780756877531,0.5096402619084827,30
2025,18447295,2026-01-02,17896063,Jericho Sims,MIL,CHA,2,0,0,0,0,0,1,0,0,2.0,1.0,10.481566820276498,3.6129032258064515,2.5184331797235022,0.7465437788018433,0.391705069124424,0.0,7.970138248847926,2.8,3.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,17.0,9.828854089126343,0.5,0.0,0.17898204334365325,0.22878932824743697,26
2025,18447291,2026-01-02,38017663,E.J. Liddell,BKN,WAS,0,0,0,0,0,0,0,0,0,3.0,0.0,10.757990867579908,4.168949771689498,2.5136986301369864,0.863013698630137,0.4977168949771689,0.0,7.9972602739726035,1.2,0.6,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.2,5.0,3.0,3.9090077732053046,0.0,0.2,0.312,0.23937082761774126,7
2025,18447290,2026-01-02,1057395638,Taelon Peter,IND,SAS,0,0,0,0,0,0,0,0,0,1.0,0.0,10.502325581395349,4.037209302325581,2.4558139534883723,0.727906976744186,0.40232558139534885,0.0,8.293023255813953,1.8,0.6,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,3.2,4.0,3.0,2.7684337822067713,0.0,0.61,0.24580952380952378,0.2369660400477747,20
2025,18447293,2026-01-02,64269023,Trey Jemison,NYK,ATL,0,1,0,0,1,0,0,0,0,5.0,0.0,10.93018018018018,4.254504504504505,2.5563063063063063,0.8355855855855856,0.4391891891891892,0.0,8.26,1.4,1.8,0.2,0.0,0.4,0.0,2.0,1.0,0.0,0.0,0.0,0.0,7.6,4.0,18.0,7.098765432098767,0.0,0.25,0.0771111111111111,0.07563786008230454,4
2025,18447299,2026-01-02,666786,Ja Morant,MEM,LAL,16,3,11,2,0,0,18,3,0,31.0,19.32,10.488721804511279,3.674185463659148,2.481203007518797,0.8320802005012531,0.3308270676691729,0.0,7.794786967418546,21.2,2.4,7.0,1.2,0.2,0.0,40.0,2.0,3.0,2.0,0.0,0.0,27.6,34.0,27.0,28.9591187135175,0.623225806451613,0.776470588235294,0.6409534588315613,0.6615798686647542,17
2025,18447294,2026-01-02,17896073,Jalen Suggs,ORL,CHI,11,3,4,1,0,0,6,2,0,20.0,6.88,11.566750629722922,4.342569269521411,2.6448362720403025,0.8463476070528967,0.5541561712846348,0.0,8.878287153652392,17.0,2.8,4.4,1.6,0.2,0.0,11.0,3.0,3.0,3.0,0.0,0.0,27.4,25.0,29.0,25.370281858477068,0.344,0.4928,0.5048875305895439,0.48532021412415816,22
2025,18447290,2026-01-02,38017686,Bennedict Mathurin,IND,SAS,2,5,3,0,0,0,6,0,0,20.0,6.0,10.502325581395349,4.037209302325581,2.4558139534883723,0.727906976744186,0.40232558139534885,0.0,8.293023255813953,15.4,4.6,2.6,0.6,0.0,0.0,23.0,5.0,2.0,0.0,0.0,0.0,29.6,37.0,26.0,28.60539952481034,0.3,0.42486486486486486,0.4295063063063063,0.3968548933066925,23
2025,18447305,2026-01-03,3547301,Jae'Sean Tate,HOU,DAL,3,1,0,0,0,0,2,0,0,6.0,2.0,11.196078431372548,4.541666666666667,2.553921568627451,0.8848039215686274,0.46568627450980393,0.0,8.792352941176471,2.2,1.2,0.4,0.0,0.4,0.0,4.0,4.0,1.0,0.0,0.0,0.0,7.0,11.0,9.0,8.021704833822906,0.3333333333333333,0.36363636363636365,0.37272727272727274,0.3317477483292181,19
2025,18447305,2026-01-03,666950,P.J. Washington,DAL,HOU,0,1,0,1,1,0,1,0,0,12.0,1.0,10.119289340101522,3.472081218274112,2.2055837563451774,0.8248730964467005,0.41116751269035534,0.0,7.903045685279189,10.0,5.2,1.0,1.0,1.8,0.0,11.0,5.0,1.0,2.0,1.0,0.0,28.6,34.0,29.0,25.594026239413886,0.08333333333333333,0.24117647058823527,0.2809668695064233,0.23717734615066152,29
2025,18447307,2026-01-03,38017715,Josh Minott,BOS,LAC,0,1,0,1,0,0,1,0,1,3.0,0.0,10.2541567695962,3.828978622327791,2.334916864608076,0.8456057007125891,0.4180522565320665,0.0,7.7377672209026125,1.8,1.4,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,9.8,9.0,17.0,9.589350091600027,0.3333333333333333,0.2222222222222222,0.20433412339294693,0.23637866279280176,28
2025,18447302,2026-01-03,28,Mo Bamba,TOR,ATL,0,2,0,0,0,0,2,0,1,2.0,1.0,10.93018018018018,4.254504504504505,2.5563063063063063,0.8355855855855856,0.4391891891891892,0.0,8.26,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,,3.3333333333333335,1.0,0.0,0.5,0.3333333333333333,1
2025,18447307,2026-01-03,247,Derrick Jones Jr.,LAC,BOS,19,4,2,0,1,0,9,1,1,25.0,8.44,10.06474820143885,3.805755395683453,2.326139088729017,0.5083932853717026,0.38369304556354916,0.0,7.738513189448441,9.0,3.0,1.2,0.4,1.0,0.0,10.0,6.0,1.0,0.0,1.0,0.0,19.6,24.0,20.0,23.108353990539722,0.3776,0.2916666666666667,0.32849575757575755,0.3305417570588929,16
2025,18447302,2026-01-03,38017724,Caleb Houstan,ATL,TOR,0,0,0,0,0,0,1,0,0,2.0,1.0,10.617021276595745,4.15130023640662,2.307328605200946,0.7730496453900709,0.5319148936170213,0.0,8.136359338061466,2.4,0.6,0.2,0.2,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,3.8579484834628874,0.5,0.4,0.5383333333333333,0.4466060212259043,8
2025,18447308,2026-01-04,27,Lonzo Ball,CLE,DET,0,2,2,1,0,0,1,0,0,10.0,1.0,10.514925373134329,3.883084577114428,2.1965174129353233,0.8880597014925373,0.5373134328358209,0.0,8.145373134328358,2.8,1.6,2.8,0.8,0.4,0.0,6.0,3.0,2.0,0.0,2.0,0.0,16.2,15.0,18.0,15.563612917622331,0.1,0.2,0.14795238095238097,0.15393430050947918,26
2025,18447314,2026-01-04,38017688,Keegan Murray,SAC,MIL,12,3,0,0,2,0,13,0,0,27.0,13.0,10.584905660377359,4.0825471698113205,2.452830188679245,0.7617924528301887,0.37028301886792453,0.0,8.070943396226415,11.0,4.2,1.6,0.4,1.4,0.0,23.0,9.0,2.0,1.0,1.0,0.0,29.6,33.0,38.0,31.696766587375823,0.48148148148148145,0.5418181818181818,0.4056143186248449,0.4422995874425514,18
2025,18447313,2026-01-04,44477062,Jamaree Bouyea,PHX,OKC,0,2,1,0,0,0,0,2,1,9.0,-0.12,9.719730941704036,4.00896860986547,2.2152466367713006,0.647982062780269,0.35874439461883406,0.0,7.69219730941704,8.8,3.0,1.8,0.8,0.0,0.0,12.0,6.0,1.0,4.0,0.0,0.0,14.2,23.0,15.0,14.418188143374113,0.09777777777777778,0.41043478260869565,0.4880425120772947,0.39792856952499644,18
2025,18447323,2026-01-05,56677791,Kris Murray,POR,UTA,10,3,2,3,0,0,8,4,2,27.0,7.76,11.521428571428572,4.119047619047619,2.7333333333333334,0.8119047619047619,0.5285714285714286,0.0,8.354285714285714,7.4,3.6,2.0,1.2,0.6,0.0,6.0,3.0,1.0,0.0,1.0,0.0,27.2,27.0,26.0,27.162861698280086,0.36148148148148146,0.18518518518518517,0.26453333333333334,0.2746466275065727,33
2025,18447321,2026-01-05,1057846921,Curtis Jones,DEN,PHI,0,1,0,0,0,0,2,0,0,9.0,2.0,10.847715736040609,4.228426395939087,2.530456852791878,0.7030456852791879,0.49238578680203043,0.0,8.398578680203046,0.8,0.8,0.2,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,4.6,7.0,4.0,5.5432098765432105,0.2222222222222222,0.7142857142857143,0.5873015873015873,0.5291005291005292,4
2025,18447316,2026-01-05,17896075,Cade Cunningham,DET,NYK,29,3,13,1,2,0,17,5,0,29.0,19.2,10.686046511627907,3.895348837209302,2.3674418604651164,0.6674418604651163,0.43023255813953487,0.0,8.157302325581394,28.2,5.4,10.2,1.4,1.0,0.0,27.0,6.0,7.0,2.0,1.0,0.0,34.2,37.0,40.0,33.8789024726885,0.6620689655172414,0.7254054054054054,0.6493297226693778,0.6456284366800482,32
2025,18447320,2026-01-05,1057849685,Chris Youngblood,OKC,CHA,0,1,0,0,1,0,1,0,1,5.0,0.0,10.481566820276498,3.6129032258064515,2.5184331797235022,0.7465437788018433,0.391705069124424,0.0,7.970138248847926,1.8,0.6,0.2,0.2,0.2,0.0,9.0,1.0,1.0,1.0,0.0,0.0,5.0,8.0,5.0,5.475847749525451,0.2,0.875,0.375,0.4092619505561781,23
2025,18447320,2026-01-05,105,Pat Connaughton,CHA,OKC,0,0,1,0,0,0,0,0,0,3.0,0.0,9.719730941704036,4.00896860986547,2.2152466367713006,0.647982062780269,0.35874439461883406,0.0,7.69219730941704,0.8,0.4,0.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.8,2.0,1.0,3.6783564769079637,0.0,0.44,0.12133333333333333,0.16312256485407853,16
2025,18447328,2026-01-06,17896097,Jose Alvarado,NOP,LAL,5,4,6,1,0,0,6,0,0,23.0,6.0,10.488721804511279,3.674185463659148,2.481203007518797,0.8320802005012531,0.3308270676691729,0.0,7.794786967418546,5.8,3.0,3.6,0.8,0.0,0.0,6.0,6.0,3.0,1.0,0.0,0.0,20.4,20.0,20.0,21.10192229756366,0.2608695652173913,0.35,0.31521391304347823,0.2854345315908403,34
2025,18447324,2026-01-06,666940,Dean Wade,CLE,IND,3,1,0,0,0,0,2,0,0,8.0,2.0,10.642201834862385,4.229357798165138,2.25,0.6536697247706422,0.40825688073394495,0.0,8.038623853211009,6.0,3.6,1.0,0.6,0.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,20.8,23.0,25.0,18.64744301065773,0.25,0.21739130434782608,0.24574492753623192,0.2522928380364946,33
2025,18447328,2026-01-06,17896024,Herbert Jones,NOP,LAL,3,3,0,1,0,0,9,0,2,35.0,7.0,10.488721804511279,3.674185463659148,2.481203007518797,0.8320802005012531,0.3308270676691729,0.0,7.794786967418546,9.0,2.6,2.2,2.2,0.2,0.0,9.0,2.0,4.0,1.0,0.0,0.0,25.4,22.0,12.0,26.55661830940822,0.2571428571428571,0.3181818181818182,0.3821807245386193,0.3558625876080386,22
2025,18447329,2026-01-06,305,Doug McDermott,SAC,DAL,0,0,0,0,0,0,2,0,0,5.0,2.0,11.196078431372548,4.541666666666667,2.553921568627451,0.8848039215686274,0.46568627450980393,0.0,8.792352941176471,3.6,1.0,0.4,0.0,0.2,0.0,3.0,1.0,1.0,0.0,0.0,0.0,12.0,16.0,7.0,9.59533607681756,0.4,0.3125,0.3263095238095238,0.34533444379123396,6
2025,18447326,2026-01-06,666767,Jordan McLaughlin,SAS,MEM,3,0,1,1,0,0,1,0,0,4.0,1.0,10.99757281553398,4.235436893203883,2.5145631067961167,0.8228155339805825,0.49029126213592233,0.0,8.47631067961165,2.4,0.6,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1.0,1.0,3.400415515969266,0.25,0.0,0.3766666666666667,0.3152210439844324,14
2025,18447337,2026-01-07,56677846,Nick Smith Jr.,LAL,SAS,3,0,1,0,0,0,4,0,0,10.0,4.0,10.502325581395349,4.037209302325581,2.4558139534883723,0.727906976744186,0.40232558139534885,0.0,8.293023255813953,2.8,0.2,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.6,10.0,15.0,13.257652787692395,0.4,0.3,0.3242745098039216,0.3556763444715385,17
2025,18447336,2026-01-07,488,Guerschon Yabusele,NYK,LAC,8,2,0,0,0,0,6,0,1,13.0,5.0,10.2541567695962,3.828978622327791,2.334916864608076,0.8456057007125891,0.4180522565320665,0.0,7.7377672209026125,3.6,2.4,0.8,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,10.0,9.0,4.0,10.316291587449527,0.46153846153846156,0.2222222222222222,0.33737435897435897,0.36113193211679523,31
